ExperimentName;Vistalon 8800 (EPDM);Vistalon 8600 (EPDM);Keltan 6950 (EPDM);keltan 6951;Keltan 6950 ECO;keltan 6951C;KEP2480 (EPDM);ravago EPDM recycl� ;PPH 3060 (PP);PP Remolen 50CCUF 702;PP Remolen 50CC00 703;Remolen 50CHUF00 7XX;ENGAGE 8180 (POE);PPH 11012 (PP);Dutral BTX 9049;Stabaxol P100;INEOS rrPP1002;Marlex HAX 030LC (PP);Marlex HGX 030LC (PP);Exxelor PO1020 (PPgAM);Infuse 9077 (OBC);Adflex X100G (polyolefine);Engage 8842 (POE);PP 2355 (anti uv);PPH 2002 (anti-UV);PP 8790 (anti uv);PP 55176 (anti ox);rPPH 02GR;rPPH 03GR;WPP PRC 50 UFO;WPP PRC 50 UFO nat;rPPC 01GR;rPPC 02GR;Kingfa CB-T2L2A NC001;PEHD HMA018 (PE);Primol 352 (Plastifiant);Nypar 330 (Plastifiant);NYPAR 330 2;Lucant LX400 (plastifiant);Pionier 2196 (plastifiant);Tiona ATA 1 (TiO2);Noir Spheron SOA 550 (Noir de carbone);Noir 990 (Noir de carbone);Noir N115;Noir N330;Noir N772;noir FEF 550;PP8027 (Noir Polyone);Incroslip SL (AID Process);Crodamide ER (AID Process);Polyplastol 19 (AID Process);AIDPPF4 (AID Process);Chiguard 770 (anti-UV);Cyasorb uv 703 (anti-UV);Cyasorb uv 703 (fin) (anti-UV);Cyasorb CYXTRA V9900 (anti-uv);Tinuvin 770 DF (anti-UV);Tinuvin 326 (anti-UV);Tinuvin 326 (fin) (anti-UV);Lubio 10 (anti-UV);Lubio 10 (fin) (anti-UV);Lubio 11 (anti-UV);Lubio 11 (fin) (anti-UV);Zeoflair 110 (additif);torilis 7200;Bruggolen TP-R2090;naugard 445;Vulkanox HS-LG (TMQ);Huile Aurora SK W Ergon ;PEG 4000 (AID Process);ZnO;MgO - Maglite DE;R�sine SP1055 (R�sine);R�sine SP1045H (non brom�e);Anti oxydant MBI : RHENOGRAN MBI 80 (anti-ox);Anti oxydant MBI (fin) (anti-ox);Cyanox 2777 (anti ox);Irganox B225 (ANTIOX);Irganox B900 (ANTIOX);Hostanox PEPQ (ANTIOX);Hostanox SE10 PILLS;Hostanox 0310 PILLS;Irgacycle 030G;MB 50001;Univul 4050 (HALS);Chimassorb 2020 (HALS);Hycite 713 (corr acidit�);Safic Chem Mask AX PD (BV) (neutralisateur odeur);acide st�arique;nures 2055;PP AUROcom 50 IUF3 H Tst black;PP ROMOLEN (Mol group);Huile Viva B-Fix 10249;N�opr�ne WRT;REPSOL Reciclex RXP52BG;Luperox F40MF (Peroxyde);Luperox 101XL45 (Peroxyde);Luperox 101XL45 SP2 (peroxyde);Luperox F air B2 (peroxyde);RICON 153DA (co-agent);RICON 154DA (co-agent);TMPTMA = SR 350 (co-agent);Vulcofac SR 517 DL (Co-agent);Alcanpoudre EGDMA (Co-agent);Alcanpoudre TMPTMA 70 (Co-agent);Alcanpoudre - EGDMA 70;TOTAL;Chiguard 770 (BV) (anti-UV);Tinuvin 326 (BV) (anti-UV);PEG 4000 (BV) (AID Process);Crodamide ER (BV) (AID Process);Nypar 330 (BV) (Plastifiant);AIDPPF4 (BV) (AID Process);MB 50001 (BV);rPPH 02GR (BV);rPPH 03GR (BV);WPP PRC 50 UFO nat (BV);rPPC 01GR (BV);rPPC 02GR (BV);Kingfa CB-T2L2A NC001 (BV);PPH 3060 (BV) (PP);PP AUROcom 50 IUF3 H Tst black (BV);WPP PRC 50 UFO (BV);PP ROMOLEN (Mol group) (BV);PP Remolen 50CCUF 702 (BV);PP Remolen 50CC00 703 (BV);INEOS rrPP1002 (BV);REPSOL Reciclex RXP52BG (BV);Remolen 50CHUF00 7XX (BV);mach_mix;Coef-remplissage;mach_Bivis;Profil_vis;vitesse rotation b-v;puits de d�gazage;Cyl.zone 1;Cyl.zone 2;Cyl.zone 3;Cyl.zone 4;Cyl.zone 5;Cyl.zone 6;Cyl.zone 7;Cyl.zone 8;Cyl.zone 9;Cyl.zone 10;Cyl.zone 11;Cyl.zone 12;GALA - T� 8.0;GALA - bypass;GALA - Fili�re;T� T�te;T� Porte Filtre;T� Bi-Pass;T� Eau;D�bit doseur 1 double vis;type vis doseur 1;d�bit doseur 1 K-tron;D�bit doseur 2 monovis;type vis doseur 2;Couple Vis doseur;Position;Type pompe;d�bit th�orique;d�bit affich�;Vitesse extrudeuse;Couple extrudeuse;T� mati�re BV;Energie sp�cifique;P gala amont;P gala aval;Pression dans 8/0;Pression bypass;capacit� granulatrice;Intensit� de la granulatrice Gala;Couple granulatrice Gala;vitesse granulatrice;V Couteaux;nb trous fili�res;nb lames du porte-couteaux;t� bac d'eau Gala;Type mat�re � doser;D�bit doseur;capacit� doseur;type vis doseur;% vitesse de Vis doseur;D�bit Huile;Vitesse de vis;Courant;Pression t�te extrudeuse;T� mati�re;mach_extru;Etuvage;Hum_extru;Vvis_extru;T_extru;P-extru;V_tapis;E_extru;T_melt_extru;Hard_Shore_A;Hard_Shore_D;Density;Tensile_strength_break;Elong_break;S_elong_5;S_elong_10;S_elong_20;S_elong_50;S_elong_100;Comp_22_23;Comp_22_85;Comp_22_70;Comp_22_100;Comp_168_70
QM 339 E4;0;100;0;0;0;0;0;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;268,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27-52D;L9 (modifi�);99999;999999;60;165;170;175;180;185;190;195;195;200;200;200;200;200;200;99999;99999;99999;30;99999;99999;99999;40;spirale - grande;99999;99999;99999;99999;99999;265;76;194;0,16;3;56;99999;99999;62;99999;99999;99999;3800;2x �3mm /12;4;99999;999999;99999;99999;999999;99999;99999;99999;99999;59;204;Teach Line;3h � 70�C + 1,5h � 80�C + maintien 70�C;99999;180;220-220-210-200-190;48;16,5;9999;232;57,9;99999;0,9175;6,48;378,31;0,56;0,76;1,01;99999;2,01;99999;36,7;99999;39,05;99999
QM 339 E5;0;100;0;0;0;0;0;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;268,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27-52D;L9 (modifi�);99999;999999;60;165;170;175;180;185;190;195;195;200;200;200;200;200;200;99999;99999;99999;30;99999;99999;99999;40;spirale - grande;99999;99999;99999;99999;99999;265;76;194;0,16;3;56;99999;99999;62;99999;99999;99999;3800;2x �3mm /12;4;99999;999999;99999;99999;999999;99999;99999;99999;99999;59;204;Teach Line;3h � 70�C + 1,5h � 80�C;0,08;180;200-200-190-185-180;51;16;9999;216;57,9;99999;0,917233333;6,63;386,35;0,55;0,75;1,02;99999;2,03;99999;33,4;99999;38,8;99999
QM 339 B;0;100;0;0;0;0;0;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;268,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27-52D;L9 (modifi�);99999;999999;60;165;170;175;180;185;190;195;195;200;200;200;200;200;200;99999;99999;99999;30;99999;99999;99999;40;spirale - grande;99999;99999;99999;99999;99999;265;77;194;0,166;3;53;99999;99999;37;99999;99999;99999;3800;2x �3mm /12;4;99999;999999;99999;99999;999999;99999;99999;99999;99999;56;205;Teach Line;3h � 70�C + 1,5h � 80�C + maintien 70�C;99999;160;200-200-190-185-180;43,6;14;9999;99999;62,16666667;99999;0,9215;7,25;409,94;0,58;0,83;1,12;99999;2,2;99999;40,9;99999;42,5;99999
QM 339 C;0;100;0;0;0;0;0;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;4,1;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;272,7;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27-52D;99998;99999;999999;99998;99998;99998;99998;99998;99998;99998;99998;99998;99998;99998;99998;99998;99998;99998;99999;99999;99999;99998;99998;99998;99999;99998;99998;99999;99998;99998;99998;99998;99998;99998;99998;99998;99998;99998;99999;99999;99998;99999;99999;99999;99998;99998;99998;99999;999999;99999;99999;999999;99999;99999;99999;99999;99998;99998;Teach Line;3h � 70�C + 1,5h � 80�C + maintien 70�C;0,02;160;200-200-190-185-180;99999;15,5;9999;99999;62,43333333;99999;0,9318;7,21;372,55;0,62;0,87;1,18;99999;2,39;99999;33,5;99999;37,75;99999
QM 339 G;0;100;0;0;0;0;0;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;243,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27-52D;L9 (modifi�);99999;999999;60;165;170;175;180;185;190;195;195;200;200;200;200;200;200;99999;99999;99999;30;99999;99999;99999;36,3;spirale - grande;99999;f7;pompe COLLIN;3,66;3,63;265;70;194;0,174;3;58;99999;99999;37;99999;99999;99999;3800;2x �3mm /12;4;99999;999999;99999;99999;999999;99999;99999;99999;99999;61;205;Teach Line;3h � 70�C + 1,5h � 80�C + maintien 70�C;99999;160;200-200-190-185-180;50;17,5;9999;99999;62,16666667;99999;0,915066667;8,01;362,43;0,58;0,83;1,15;99999;2,39;99999;30,4;99999;31,9;99999
QM 339 I;0;100;0;0;0;0;0;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;223,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Leistritz D27-52D;L9 (modifi�);99999;999999;60;165;170;175;180;185;190;195;195;200;200;200;200;200;200;99999;99999;99999;30;99999;99999;99999;33,4;spirale - grande;99999;f7;pompe COLLIN;6,6;6,6;265;72;194;0,184;3;60;99999;99999;37;99999;99999;99999;3800;2x �3mm /12;4;99999;999999;99999;99999;999999;99999;99999;99999;99999;62;204;Teach Line;3h � 70�C + 1,5h � 80�C + maintien 70�C;99999;160;200-200-190-185-180;43,5;16,5;9999;99999;64,73333333;99999;0,9182;7,13;280,39;0,62;0,88;1,24;99999;2,73;99999;31,3;99999;30,8;99999
QM356 A;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;265,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;54;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;11;50;fines � pas large;99999;99999;180;15;39;210;99999;99999;99999;99999;99999;99999;99999;9999;99999;60;99999;0,92;8,3;425;0,7;1;1,3;99999;2,5;99999;35;99999;39;99999
QM356 B;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;265,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;53;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;11;51;fines � pas large;99999;99999;180;13,6;36;209;99999;99999;99999;99999;99999;99999;99999;9999;99999;57;99999;0,92;7,2;414;0,6;0,8;1,1;99999;2,2;99999;37;99999;44;99999
QM356 C;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0;0;0;0;0;0;2,8;0;0;264,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;10,5;45,5;fines � pas large;99999;99999;180;13;36;208;99999;99999;99999;99999;99999;99999;99999;9999;99999;56;99999;0,92;7,2;422;0,6;0,9;1,2;99999;2,3;99999;36;99999;39;99999
QM356 D;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;0;0;0;0;0;0;2,8;0;0;263,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;52;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;11 puis 10,5;99999;fines � pas large;99999;99999;180;13;36;208;99999;99999;99999;99999;99999;99999;99999;9999;99999;56;99999;0,92;6,9;448;0,6;0,9;1,2;99999;2,2;99999;42;99999;46;99999
QM356 E;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;265,6;0;0;0;0;0;3%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;10,5;41;fines � pas large;99999;99999;180;13,5;38;208;99999;99999;99999;99999;99999;99999;99999;9999;99999;60;99999;0,92;7,6;388;0,7;1;1,3;99999;2,6;99999;36;99999;38;99999
QM356 F;0;0;0;0;0;0;100;0;32;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;257,6;0;0;0;0;0;3%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;10,5;45;fines � pas large;99999;99999;180;14;43;210;99999;99999;99999;99999;99999;99999;99999;9999;99999;56;99999;0,92;7,1;389;0,5;0,8;1,1;99999;2,2;99999;31;99999;36;99999
QM356 G;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;2,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;266,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;10,5;36;fines � pas large;99999;99999;180;13;36;209;99999;99999;99999;99999;99999;99999;99999;9999;99999;59;99999;0,92;7,7;397;0,6;0,9;1,2;99999;2,4;99999;38;99999;43;99999
QM356 H;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;270,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;10,5;45;fines � pas large;99999;99999;180;12,5;36;209;99999;99999;99999;99999;99999;99999;99999;9999;99999;57;99999;0,92;7;399;0,6;0,8;1,2;99999;2,3;99999;34;99999;41;99999
QM356 I;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;275,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;10,5;43;fines � pas large;99999;99999;180;12;35;208;99999;99999;99999;99999;99999;99999;99999;9999;99999;56;99999;0,92;6,8;394;0,6;0,8;1,1;99999;2,2;99999;36;99999;37;99999
QM356 J;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0,41;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0,55;0;0;0;0;0;0,68;1,38;0,145;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;270,965;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;52;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;11;59,5;fines � pas large;99999;99999;180;15;35;210;99999;99999;99999;99999;99999;99999;99999;9999;99999;60;99999;0,92;7,3;385;0,7;1;1,3;99999;2,5;99999;35;99999;39;99999
QM357 A;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;265,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;54;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;10;99999;fines � pas large;99999;99999;180;14;37;210;Injection;99999;99999;99999;99999;99999;99999;9999;99999;62;99999;99999;7,5;409;0,6;0,9;1,2;99999;2,4;99999;34;99999;36;99999
QM357 A extrud�;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;265,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;54;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;10;99999;fines � pas large;99999;99999;180;14;37;210;Teach Line;99999;99999;99999;99999;99999;99999;9999;99999;99999;99999;99999;7;417;0,5;0,8;1,1;99999;2,2;99999;38;99999;42;99999
QM357 B;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;265,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;10;99999;fines � pas large;99999;99999;180;12,5;59;212;Injection;99999;99999;99999;99999;99999;99999;9999;99999;59;99999;99999;5,2;282;0,6;0,9;1,2;99999;2,5;99999;32;99999;36;99999
QM357 C;0;0;0;0;0;0;100;0;40;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;20;0;0;0;0;0;0;1,5;0;0;0;0,4;0;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;2,8;0;0;265,6;0;0;0;0;0;1.5%w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Krupp F2000;0,8;Collin;injection huile;99999;z6;99999;165;170;175;180;185;190;200;200;200;99999;99999;200;200;200;99999;99999;99999;30;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1000;99999;99999;99999;broy� + granul�s;10;99999;fines � pas large;99999;99999;180;12;58;213;Injection;99999;99999;99999;99999;99999;99999;9999;99999;59;99999;99999;5,4;281;0,7;0,9;1,2;99999;2,6;99999;31;99999;34;99999
